,27.5,29.135,30.868,32.703,34.648,36.708,38.891,41.203,43.654,46.249,48.999,51.913,55.0,58.27,61.735,65.406,69.296,73.416,77.782,82.407,87.307,92.499,97.999,103.826,110.0,116.541,123.471,130.813,138.591,146.832,155.563,164.814,174.614,184.997,195.998,207.652,220.0,233.082,246.942,261.626,277.183,293.665,311.127,329.628,349.228,369.994,391.995,415.305,440.0,466.164,493.883,523.251,554.365,587.33,622.254,659.255,698.456,739.989,783.991,830.609,880.0,932.328,987.767,1046.502,1108.731,1174.659,1244.508,1318.51,1396.913,1479.978,1567.982,1661.219,1760.0,1864.655,1975.533,2093.005,2217.461,2349.318,2489.016,2637.02,2793.826,2959.955,3135.963,3322.438,3520.0,3729.31,3951.066,4186.009
ESR,-78.9753427228596,-78.3222595214474,-80.60761537381157,-82.15944898192345,-81.24595157836018,-83.95100222239829,-84.034100515782,-84.78303699661473,-84.75563023965306,-85.22392396122412,-86.02430954595764,-86.08554008758252,-89.17914777813849,-91.17022773818489,-93.85916909011794,-91.79725293801229,-97.57211681684585,-98.75150000728452,-103.36799773819588,-105.57567254370349,-104.02350804719315,-105.02350578854323,-108.65618610745065,-110.44395571095063,-111.60695649158424,-111.62438793723695,-118.06652527589523,-120.36046407103876,-116.31715232583264,-123.62074666172443,-125.77166298794539,-117.53655276897554,-128.4111750255672,-125.95975267936576,-122.12818720165329,-127.57291572233314,-121.94502702001266,-126.16050594055429,-121.74667452480571,-117.68271920560301,-107.34589452898054,-99.8099302841307,-94.90163567789311,-91.14012812602006,-87.86842981244583,-85.12658340388386,-82.57888371763028,-80.39552307966794,-78.51259212023754,-76.56144849947736,-74.95966175241723,-73.37569362824057,-71.52509588469302,-69.67607041946911,-67.96716412646757,-66.05537642648102,-63.80082200118624,-61.60341209323438,-59.673421765328825,-57.89429935468296,-56.2860555001119,-54.44750691095348,-52.386889505208416,-51.249548334269,-49.950561357049615,-49.28516711037807,-48.96929780315601,-48.48508840811423,-47.90590471210662,-47.526309477247565,-45.27306073393944,-45.655890895074,-42.81196123505865,-41.11469964576307,-42.806770142008155,-39.15280977848026,-36.41879365123866,-37.11366183490346,-38.948024002135945,-36.370328462599254,-36.50144702834613,-39.71572057937329,-51.572222531311894,-49.619543757553615,-47.682404794418524,-45.2301269411539,-43.38442037557145,-44.79023951605036
ASR,-68.79662951410572,-69.36500109628743,-69.49120478365478,-70.28403379658592,-71.0037812460528,-71.41361317294225,-71.89776568613809,-72.27150453406473,-72.53829829560219,-73.66697689171963,-74.18768343300889,-75.18255618857549,-76.26159323425584,-76.78884734524159,-78.48068461284892,-80.12973591269606,-81.46714420960845,-83.41855806514862,-85.62123523066516,-87.47062265544015,-89.14244280390041,-91.27092337377081,-92.74948102272694,-94.56670081667193,-95.52649993103577,-96.43212052438403,-97.69512560839375,-99.40053527951586,-100.51018615295669,-101.71199687465415,-102.88035724980394,-104.60337027298425,-105.25904646979804,-106.70393807372503,-107.2923452938463,-108.0130813121211,-108.30411069791919,-108.44010726577054,-107.43117110962741,-106.2549496646978,-105.56233406591177,-106.61497613402372,-107.213918006757,-104.92154656967116,-100.90742340546926,-96.91955650079146,-93.18775923215425,-89.91141650561335,-87.14057195289789,-84.293286903846,-81.89445444621975,-79.66125151086048,-77.16323375332064,-74.63826735971755,-72.43615105459165,-70.15548386972422,-67.47731763827973,-64.8563984455221,-62.64898517121379,-60.710305435895016,-58.790413652613324,-56.75316769280292,-54.72768294025966,-53.0553917191889,-51.84502877460765,-50.99603335009451,-50.45552321644411,-50.09828539783102,-49.48035819441248,-48.47391051297297,-47.12497941685159,-45.53805814538497,-44.211033510227665,-42.82679907442446,-41.68986803293969,-39.68908635650329,-38.2497315696422,-31.669375070339452,-33.002259811985226,-28.544395083893342,-31.440520316055267,-34.01466823387315,-33.81199530142088,-35.74287168528483,-37.736310964459555,-34.19420631443526,-31.51687939135738,-40.767712275633144
MESR,-84.78921212776004,-83.43799092626328,-85.66254715620373,-84.86580980340796,-83.50004973179952,-87.1390153739062,-86.80527001641941,-91.19327850950566,-91.15665067841738,-87.66958798617559,-88.12777854635745,-90.60969848676666,-93.65004545004709,-95.63118026446469,-98.87805783744408,-98.0262091754123,-100.67166882226653,-101.91240361298436,-106.30086951283089,-108.95563593748582,-106.82151785752592,-109.07421590486615,-113.23171915061073,-116.81152440978077,-115.75059013839427,-114.79305115341421,-120.80674381386237,-125.40825968056782,-116.77893140516417,-127.34210890911329,-131.7844519380762,-136.74628410006505,-129.52065129719398,-131.56084212173377,-134.13960969115666,-128.30617724159166,-137.33943332167308,-135.8979054276494,-127.23736941592973,-117.81301461978066,-107.35024253951815,-99.81273738318737,-94.90553074815932,-91.13906885253029,-87.86640684204217,-85.12658943186756,-82.57887074370215,-80.39416129480261,-78.51245071392097,-76.56606675251658,-74.96107456997423,-73.3780562000421,-71.52656306784198,-69.67744019082588,-67.96949984529459,-66.0559462704734,-63.801836490047165,-61.603376991502515,-59.67342121091114,-57.89503683625562,-56.28601285136437,-54.447517975048676,-52.38791300889531,-51.24971099979877,-49.95180742173656,-49.28505480552522,-48.96933270303123,-48.48495821506279,-47.90633505099674,-47.526613942453686,-45.272714437394285,-45.65621440845606,-42.81152151708798,-41.11427609159807,-42.805931730702916,-39.15229485052217,-36.41840036683383,-37.113086778155946,-38.94794579550934,-36.37008480990818,-36.50193269351724,-39.71546003634756,-51.57277441025271,-49.61977833348658,-47.68240467370198,-45.23027030044643,-43.384189540333765,-44.7898374317116
NMR,-24.60470220013546,-24.81446598711178,-24.663740830206173,-24.59340430799695,-24.550011717262663,-24.602000184145012,-24.651423482409662,-24.457830408146872,-24.629686498680634,-24.45561811979561,-24.663649304951875,-24.548500626537407,-24.672024764098637,-24.89072446680877,-24.64033311408972,-24.71182553725725,-24.781313321417638,-24.88588487683323,-25.11678610058513,-25.30192137207451,-25.67300909590554,-26.015766710063254,-26.438052924295047,-26.637105436202752,-27.073165787372897,-27.687827214302445,-28.257004578519087,-28.774412402614267,-29.6830201248402,-30.347101064194515,-33.03613870601532,-35.64766580880871,-45.535481056455026,-54.88338952519769,-60.38173792966806,-64.89028154421787,-69.56608831690328,-72.79973850762093,-75.74147033351434,-78.50369999187737,-81.43202713690576,-80.84086881806385,-73.7143473632012,-66.61610594190984,-59.58715307815585,-56.221251753952124,-49.67556886907314,-47.714686240637896,-44.3124560403851,-41.36065373562809,-40.54488977962207,-39.144864507946295,-37.12069424545105,-38.173580482054255,-36.466135208076416,-34.59676152233149,-32.74791441054619,-30.890451876569507,-28.490904729943637,-30.784425654956692,-28.537524092787685,-25.549210063455416,-19.877480763763764,-26.14347256606582,-25.56962463752475,-8.76275789562235,-7.0387132067252765,-6.279577053510438,-9.644589206477,-21.599499354609776,-23.30692721370207,-3.5822501197066003,-15.413877274960674,-5.653197905566122,-1.8173433101456717,-6.741297681889064,-5.512629726665415,16.29457772998821,12.924367605071854,21.15421533865023,18.651389898246073,14.719793082796897,12.838866930521123,25.62285972866163,24.193737067082445,26.994990992971033,34.33798082154393,25.92858350612199
SNR-audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
