,27.5,29.135,30.868,32.703,34.648,36.708,38.891,41.203,43.654,46.249,48.999,51.913,55.0,58.27,61.735,65.406,69.296,73.416,77.782,82.407,87.307,92.499,97.999,103.826,110.0,116.541,123.471,130.813,138.591,146.832,155.563
ESR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASR,-110.7902631156491,-110.44010761825882,-110.29866355540709,-110.29435426539779,-110.15793015082427,-109.88816293091693,-109.62926993455598,-109.4987155737062,-109.17697146217151,-108.96093864984238,-108.64269458140576,-108.63637228752593,-108.32754192583546,-108.44776475027497,-108.50103486725452,-108.82403159899,-109.25313791928018,-109.76288267323565,-110.92916030726902,-111.52961440337529,-112.72811721176204,-113.55568959983707,-114.69847168720425,-115.86575116094365,-116.78476260844616,-117.62974666102865,-118.31195325740785,-119.16042421552191,-120.23536276750066,-120.61017818748991,-121.24738213255257
MESR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMR,-57.00858833283975,-57.10903857136282,-56.97103448983782,-56.822214989778104,-57.02491157902409,-56.94043301795425,-56.65851340228276,-56.77818567757845,-56.50666413130733,-56.31957573234628,-56.42995011371091,-56.63354599338579,-56.86688034310681,-56.8178016610237,-56.58009558704734,-56.59323501217658,-56.215052589980814,-56.47842161942103,-57.26211424286754,-57.26817598765302,-57.143225064489826,-56.64016474570411,-57.395656654853305,-57.48814399368999,-57.406245004252526,-56.90148291412402,-57.63089826732403,-57.54568005836998,-57.89011684916648,-58.017956992197064,-57.887393181863004
SNR-audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
