,27.5,29.135,30.868,32.703,34.648,36.708,38.891,41.203,43.654,46.249,48.999,51.913,55.0,58.27,61.735,65.406,69.296,73.416,77.782,82.407,87.307,92.499,97.999,103.826,110.0,116.541,123.471,130.813,138.591,146.832,155.563
ESR,-30.69321346438774,-29.626041482835657,-28.540848535096945,-27.399265020266206,-26.27693655922516,-25.122988380622605,-23.977988015596686,-22.788999005657296,-21.534486188252856,-20.332041165908862,-19.095369984724396,-17.91077408621749,-16.75214969773793,-15.705830124345628,-14.79150237081343,-14.089407644443002,-13.625883439126579,-13.347383958274133,-13.289394647942805,-13.383538767031027,-13.591706827967306,-13.881419027344686,-14.220863939118525,-14.611984346407025,-15.042960839287996,-15.511959898353092,-16.00305484395406,-16.53295749774714,-17.076224101433528,-17.641267946183007,-18.202917998678036
ASR,-109.91989160938833,-102.8424114529208,-110.31724149077687,-108.81390620278184,-106.3102755169378,-108.43995176166504,-109.34922514675054,-102.55951823761573,-104.51690718601682,-107.60750074278732,-106.5963657981735,-104.31199520359453,-102.54281220974329,-105.30609238084043,-101.31188580029753,-109.42907773899198,-110.16061550099454,-111.29951285684238,-103.89717550282718,-103.92084579220007,-111.85417095670232,-108.36219669580738,-114.64499507770567,-109.02934749186967,-111.09098781318289,-114.11798101183112,-114.83242883444328,-114.96751900664394,-120.91460474181468,-115.53579109436578,-120.81553575458166
MESR,-33.14407256765965,-32.21767748357903,-31.317277735443067,-30.45457307607381,-29.64697616731198,-28.920484333609313,-28.315267560189415,-27.895162412737267,-27.767454716933727,-28.12460263106081,-29.357098359153007,-32.438891488737816,-39.52135707941499,-32.00819600738383,-24.711488359834057,-20.226860295585556,-17.335595184874062,-15.506714582482855,-14.426190309248105,-13.887157982173399,-13.738096234714996,-13.872242192432935,-14.219362393244399,-14.736318744028612,-15.398132795677105,-16.190562080724977,-17.105007151958517,-18.135507672486415,-19.27741771257557,-20.527717797689434,-21.889690649101606
NMR,-57.254931520702,-57.013722188791206,-57.428020316963355,-57.3227966256336,-57.28766602359389,-57.26572742158575,-57.13954492872943,-56.94211603690582,-56.83664201264284,-56.48096053901541,-56.590669180533624,-56.90429517483643,-57.19546201246379,-57.429369697253264,-57.25916853274618,-57.03489862483619,-56.474115905986864,-57.06901614405211,-57.48859821730774,-57.48614483636473,-57.367090163668884,-56.83938151732539,-57.74038456369847,-57.842422378639135,-58.042372197791956,-57.29326360232739,-58.1427219275087,-57.963503532306724,-58.14424771914417,-58.09820330518912,-58.079864338822595
SNR-audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
