,27.5,29.135,30.868,32.703,34.648,36.708,38.891,41.203,43.654,46.249,48.999,51.913,55.0,58.27,61.735,65.406,69.296,73.416,77.782,82.407,87.307,92.499,97.999,103.826,110.0,116.541,123.471,130.813,138.591,146.832,155.563
ESR,-36.81300727291833,-36.314752570958376,-35.811131158489125,-35.273061808456866,-34.78339292394014,-34.26145336775077,-33.793281359774845,-33.30525486113586,-32.73353633679247,-32.2830808465639,-31.77558167713875,-31.29159651850601,-30.79490139642851,-30.305076818289272,-29.809906531646128,-29.323136676848307,-28.83307372048496,-28.33785700435633,-27.871205457360823,-27.353467085321572,-26.83079465563552,-26.354551445081736,-25.842040159287126,-25.354276668889323,-24.837727833343017,-24.338551886525675,-23.83109641215129,-23.34086899529143,-22.82692794477986,-22.333937568987746,-21.81748338122423
ASR,-104.23445834865886,-107.58564070950733,-104.62619886209319,-107.29594293036068,-108.695619103331,-106.70084804184496,-106.38975052184092,-107.11209286378623,-107.79967431169942,-105.56132826680366,-107.58808397923325,-107.32851226891147,-107.02307510487182,-106.54211371647698,-105.60295169952404,-104.27967903010406,-105.83487121802614,-105.00410214996283,-107.28025697504538,-107.27145428443244,-106.30239496675267,-111.50426770516289,-110.74062210393888,-112.34790789153892,-106.87381958262154,-116.49457460258972,-110.08802405448628,-110.44820147036856,-115.59911955705763,-111.27099447645922,-118.91972644069185
MESR,-122.32813195458309,-124.1551279235604,-123.50116466250573,-122.65210652686875,-123.02863643726015,-121.14024727463749,-109.48161879879238,-123.77072141049229,-123.16121454568376,-122.98581262248184,-123.23439421765046,-123.14676587963616,-123.498868598321,-124.07522425338851,-122.21931395043545,-122.87376383091272,-126.1767121650519,-125.74584536877917,-124.31894952071504,-129.28965968576225,-127.96035300760926,-129.82294755054755,-107.95287423366868,-129.24457236882242,-130.3461370781758,-128.66077890768653,-130.70499230527474,-128.53050455339465,-129.61473940227486,-126.70061046804257,-126.98468610354641
NMR,-55.976181881679565,-55.74850895147889,-55.93002755021041,-55.838635935514134,-55.822531154777586,-55.66721122192465,-55.713519428547485,-55.541357391440556,-55.2711365102597,-55.08823472873417,-55.15301493378145,-55.508703033107274,-55.70829501270459,-55.663405793615155,-55.40844551349748,-55.14983884059612,-55.01551440597852,-55.264516014446514,-55.95461855825437,-55.882802068754685,-55.92152312074503,-55.36908672585121,-55.998094303868896,-56.1222827636289,-56.1279608998162,-55.456372188034365,-56.314062300792116,-56.23555183151518,-56.14653657655108,-56.520043301960605,-56.486926926702594
SNR-audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
