,27.5,29.135,30.868,32.703,34.648,36.708,38.891,41.203,43.654,46.249,48.999,51.913,55.0,58.27,61.735,65.406,69.296,73.416,77.782,82.407,87.307,92.499,97.999,103.826,110.0,116.541,123.471,130.813,138.591,146.832,155.563
ESR,-36.81311092136995,-36.31466268530946,-35.81117534575263,-35.273151018200224,-34.78338085453857,-34.26158299980296,-33.793370929776984,-33.30532538969365,-32.7335694403794,-32.28315112133469,-31.775659890098,-31.29155863005378,-30.794836122671597,-30.305040427808144,-29.809720310073708,-29.32295523070344,-28.83278243276794,-28.33753297106579,-27.87081532015245,-27.353030286845303,-26.830333758353834,-26.3540806794207,-25.841540051139862,-25.353757991165548,-24.837200335862573,-24.33802180642441,-23.8305545407829,-23.340322951914008,-22.82635358481396,-22.33336781276102,-21.816905364255014
ASR,-88.25155231451429,-88.54158378840727,-88.15910868747625,-87.7650101537007,-87.55575622947313,-87.44967990683593,-88.48033601539737,-87.0504799827014,-87.18330403733118,-86.57935906107686,-86.75171622925845,-86.20371066341608,-86.02403131484182,-86.07500922702359,-86.34999206255996,-86.4203783044256,-86.85090460106744,-87.58559402873644,-89.65374390474761,-89.39735466218931,-90.32642719179411,-91.4468810233742,-92.47804778148637,-93.54634482434773,-94.27346126524239,-95.29597453688143,-96.14085735282706,-96.64299026584102,-97.35982331260736,-97.73281301175557,-99.47280491602761
MESR,-101.21569033023852,-96.95287823726179,-98.57108067931654,-102.40130576238242,-107.63923277392993,-101.42706934238298,-92.50870648369371,-102.60706281791437,-96.27904949177571,-100.15656807777047,-95.73113480978576,-100.06212003361733,-101.25433918790881,-99.25614589228125,-95.76126932018227,-97.66489051039132,-98.46514966412398,-96.81549579915207,-92.23108303667973,-95.68554914265178,-95.5930167268703,-94.79986548946525,-93.7548600015526,-92.93190181212908,-92.11008201775911,-91.22497420953228,-90.2178394836031,-89.36862469678583,-88.43021434077248,-87.5086751967555,-86.47135421389883
NMR,-32.276462699866414,-31.897665114812334,-31.905372508344936,-31.695279340535578,-31.086930886975427,-31.66885519067872,-32.24611711076532,-31.258208933917743,-31.196636163182973,-30.67698573761675,-31.196438404899588,-30.825870031814908,-30.79009019109084,-30.948690538470345,-31.796437443914204,-31.633073939510183,-31.038849086690643,-31.62979444720915,-32.32117767091174,-31.66034544789531,-30.899454129094405,-30.831586836651688,-30.927046914462984,-31.108617050656072,-31.02002111517841,-30.84382843636999,-32.130956666095784,-31.09190210711396,-31.085653242064332,-31.018360835983046,-32.63938975452589
SNR-audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
